entry_time,entry_price,exit_time,exit_price,direction,profit_loss,strategy,symbol,resolution,holding_bars,points
2032-07-25 15:33:24,19948.73,2032-07-31 15:33:24,19949.74,short,-20.67,SMA_crossover,NQ,1d,6,-1.01
2032-07-25 21:46:24,1197.01,2032-07-25 23:06:24,1197.35,short,-34.88,SMA_crossover,GCZ,5min,16,-0.34
2032-07-26 18:06:24,1205.3,2032-07-26 18:33:24,1205.0,long,-31.0,SMA_crossover,GCZ,1min,27,-0.31
2032-07-27 01:33:24,1183.41,2032-07-27 01:48:24,1183.19,short,21.75,RSI_breakout,GCZ,5min,3,0.22
2032-07-27 11:48:24,1210.6,2032-07-27 11:53:24,1210.08,long,-52.57,RSI_breakout,GCZ,1min,5,-0.52
2032-07-27 16:53:24,1220.64,2032-07-27 17:53:24,1220.27,short,36.61,RSI_breakout,GCZ,15min,4,0.37
2032-07-28 05:53:24,1242.98,2032-07-30 05:53:24,1242.54,short,43.9,random_realistic,GCZ,1d,2,0.44
2032-07-30 19:53:24,1234.88,2032-07-30 21:53:24,1235.26,short,-37.86,random_realistic,GCZ,5min,24,-0.37
2032-07-31 05:53:24,1235.5,2032-07-31 06:53:24,1235.98,short,-49.01,momentum,GCZ,15min,4,-0.49
2032-07-31 12:53:24,1228.07,2032-07-31 13:18:24,1227.79,short,27.24,momentum,GCZ,5min,5,0.28
2032-08-01 12:18:24,1221.91,2032-08-01 13:33:24,1221.86,short,4.65,SMA_crossover,GCZ,15min,5,0.05
2032-08-01 13:33:24,19996.63,2032-08-01 13:41:24,19998.31,long,32.99,RSI_breakout,NQ,1min,8,1.67
2032-08-02 00:41:24,19933.86,2032-08-02 01:31:24,19933.0,long,-17.74,SMA_crossover,NQ,1min,50,-0.86
2032-08-02 07:33:24,1206.06,2032-08-02 09:03:24,1205.87,short,18.35,RSI_breakout,GCZ,15min,6,0.19
2032-08-02 13:31:24,19924.07,2032-08-02 14:46:24,19925.01,long,18.42,momentum,NQ,15min,5,0.95
2032-08-03 02:03:24,1208.9,2032-08-03 02:19:24,1208.47,long,-43.6,momentum,GCZ,1min,16,-0.43
2032-08-03 08:46:24,19895.48,2032-08-05 08:46:24,19894.58,long,-18.62,momentum,NQ,1d,2,-0.91
2032-08-03 18:19:24,1175.76,2032-08-03 18:39:24,1175.67,short,9.02,random_realistic,GCZ,5min,4,0.1
2032-08-04 16:39:24,1164.18,2032-08-04 19:09:24,1164.67,short,-49.12,RSI_breakout,GCZ,15min,10,-0.49
2032-08-05 10:09:24,1144.13,2032-08-06 10:09:24,1144.67,short,-53.93,random_realistic,GCZ,1d,1,-0.53
2032-08-05 21:46:24,19843.64,2032-08-05 22:46:24,19843.0,short,12.3,momentum,NQ,15min,4,0.64
2032-08-06 07:46:24,19801.49,2032-08-06 08:21:24,19800.53,long,-19.72,RSI_breakout,NQ,5min,7,-0.96
2032-08-06 16:21:24,19787.51,2032-08-09 16:21:24,19786.24,long,-26.01,RSI_breakout,NQ,1d,3,-1.28
2032-08-07 06:09:24,1154.56,2032-08-07 06:34:24,1154.6,long,3.76,RSI_breakout,GCZ,5min,5,0.04
2032-08-07 08:34:24,1158.9,2032-08-07 08:43:24,1158.44,long,-46.24,momentum,GCZ,1min,9,-0.46
2032-08-07 10:43:24,1153.54,2032-08-07 12:28:24,1153.85,long,30.22,SMA_crossover,GCZ,15min,7,0.31
2032-08-08 01:28:24,1137.16,2032-08-13 01:28:24,1136.58,long,-58.76,RSI_breakout,GCZ,1d,5,-0.58
2032-08-10 12:21:24,19789.5,2032-08-10 12:56:24,19790.79,short,-26.46,random_realistic,NQ,5min,7,-1.3
2032-08-10 15:56:24,19804.52,2032-08-10 16:41:24,19803.46,long,-21.59,momentum,NQ,15min,3,-1.05
2032-08-11 03:41:24,19829.48,2032-08-11 03:48:24,19828.17,long,-26.75,RSI_breakout,NQ,1min,7,-1.31
2032-08-12 03:48:24,19811.63,2032-08-22 03:48:24,19811.73,long,1.48,SMA_crossover,NQ,1d,10,0.1
2032-08-13 10:28:24,1160.25,2032-08-18 10:28:24,1160.6,short,-35.69,random_realistic,GCZ,1d,5,-0.35
2032-08-18 18:28:24,1143.08,2032-08-18 18:49:24,1143.36,long,26.98,random_realistic,GCZ,1min,21,0.27
2032-08-18 22:49:24,1139.0,2032-08-20 22:49:24,1139.44,short,-44.68,RSI_breakout,GCZ,1d,2,-0.44
2032-08-21 02:49:24,1126.07,2032-08-29 02:49:24,1126.34,short,-27.66,random_realistic,GCZ,1d,8,-0.27
2032-08-22 19:48:24,19790.49,2032-08-24 19:48:24,19789.4,long,-22.28,random_realistic,NQ,1d,2,-1.09
2032-08-25 12:48:24,19870.21,2032-08-26 12:48:24,19871.36,short,-23.57,RSI_breakout,NQ,1d,1,-1.15
2032-08-26 13:48:24,19871.46,2032-08-26 14:13:24,19870.31,short,22.52,RSI_breakout,NQ,5min,5,1.15
2032-08-27 02:13:24,19892.88,2032-08-27 02:48:24,19891.03,short,36.49,random_realistic,NQ,5min,7,1.85
2032-08-27 16:48:24,19877.46,2032-08-27 17:28:24,19876.76,long,-14.42,RSI_breakout,NQ,5min,8,-0.7
2032-08-28 16:28:24,19986.52,2032-08-28 16:37:24,19986.63,long,1.74,momentum,NQ,1min,9,0.11
2032-08-28 23:37:24,20036.28,2032-08-28 23:51:24,20036.23,long,-1.61,random_realistic,NQ,1min,14,-0.06
2032-08-29 13:51:24,20065.08,2032-08-29 14:21:24,20066.15,short,-21.87,momentum,NQ,5min,6,-1.07
2032-08-29 17:49:24,1125.32,2032-08-29 18:34:24,1124.78,long,-55.05,RSI_breakout,GCZ,15min,3,-0.55
2032-08-30 00:21:24,20069.89,2032-08-30 01:16:24,20069.75,long,-3.39,RSI_breakout,NQ,5min,11,-0.14
2032-08-30 07:34:24,1134.2,2032-08-30 07:41:24,1133.65,long,-56.2,RSI_breakout,GCZ,1min,7,-0.56
2032-08-30 09:16:24,20084.63,2032-08-30 10:01:24,20085.84,short,-24.64,RSI_breakout,NQ,5min,9,-1.21
2032-08-30 20:01:24,20077.21,2032-08-30 20:44:24,20076.57,short,12.3,SMA_crossover,NQ,1min,43,0.64
2032-08-31 04:41:24,1112.62,2032-09-05 04:41:24,1113.03,long,40.58,momentum,GCZ,1d,5,0.41
2032-08-31 06:44:24,20151.13,2032-08-31 08:44:24,20149.76,long,-27.8,RSI_breakout,NQ,15min,8,-1.37
2032-08-31 23:44:24,20223.05,2032-09-02 23:44:24,20224.1,short,-21.65,SMA_crossover,NQ,1d,2,-1.06
2032-09-03 16:44:24,20240.16,2032-09-03 17:16:24,20241.4,short,-25.26,random_realistic,NQ,1min,32,-1.24
2032-09-04 00:16:24,20255.45,2032-09-04 01:31:24,20256.75,long,25.49,SMA_crossover,NQ,5min,15,1.3
2032-09-04 08:31:24,20220.58,2032-09-04 10:11:24,20219.8,long,-15.92,SMA_crossover,NQ,5min,20,-0.77
2032-09-04 15:11:24,20212.86,2032-09-12 15:11:24,20211.19,short,32.96,SMA_crossover,NQ,1d,8,1.67
2032-09-05 08:41:24,1109.01,2032-09-05 09:11:24,1108.49,long,-52.36,momentum,GCZ,5min,6,-0.52
2032-09-06 03:11:24,1131.14,2032-09-06 05:36:24,1131.13,short,0.5,SMA_crossover,GCZ,5min,29,0.01
2032-09-06 16:36:24,1135.58,2032-09-06 16:46:24,1136.07,long,49.11,random_realistic,GCZ,5min,2,0.5
2032-09-07 07:46:24,1162.34,2032-09-14 07:46:24,1162.79,short,-45.07,RSI_breakout,GCZ,1d,7,-0.45
2032-09-12 23:11:24,20224.06,2032-09-12 23:29:24,20224.54,long,9.04,RSI_breakout,NQ,1min,18,0.48
2032-09-13 07:29:24,20210.63,2032-09-13 08:24:24,20209.42,long,-24.79,RSI_breakout,NQ,5min,11,-1.21
2032-09-13 12:24:24,20208.29,2032-09-13 12:48:24,20206.98,long,-26.72,momentum,NQ,1min,24,-1.31
2032-09-14 05:48:24,20286.27,2032-09-14 05:54:24,20286.45,short,-4.09,momentum,NQ,1min,6,-0.18
2032-09-14 22:54:24,20294.88,2032-09-14 23:09:24,20293.69,long,-24.36,random_realistic,NQ,15min,1,-1.19
2032-09-15 05:46:24,1150.03,2032-09-15 06:51:24,1150.19,long,14.96,RSI_breakout,GCZ,5min,13,0.15
2032-09-15 11:51:24,1148.97,2032-09-15 13:51:24,1149.13,long,15.79,momentum,GCZ,15min,8,0.16
2032-09-15 20:09:24,20307.09,2032-09-15 22:24:24,20308.33,short,-25.38,random_realistic,NQ,15min,9,-1.24
2032-09-16 05:51:24,1169.5,2032-09-16 06:21:24,1170.14,long,63.99,RSI_breakout,GCZ,15min,2,0.64
2032-09-16 10:24:24,20315.35,2032-09-25 10:24:24,20314.08,long,-25.88,SMA_crossover,NQ,1d,9,-1.27
2032-09-16 23:21:24,1169.38,2032-09-18 23:21:24,1169.15,short,22.02,momentum,GCZ,1d,2,0.23
2032-09-19 21:21:24,1171.23,2032-09-19 22:51:24,1171.12,short,10.27,SMA_crossover,GCZ,5min,18,0.11
2032-09-20 07:51:24,1175.46,2032-09-20 08:21:24,1175.35,long,-11.2,random_realistic,GCZ,1min,30,-0.11
2032-09-21 08:21:24,1192.64,2032-09-21 09:01:24,1192.91,long,27.22,random_realistic,GCZ,5min,8,0.28
2032-09-21 19:01:24,1192.84,2032-09-21 23:01:24,1193.25,short,-41.2,SMA_crossover,GCZ,15min,16,-0.41
2032-09-22 03:01:24,1191.81,2032-09-26 03:01:24,1191.73,long,-8.37,momentum,GCZ,1d,4,-0.08
2032-09-25 12:24:24,20326.43,2032-09-25 13:39:24,20326.09,short,6.48,momentum,NQ,5min,15,0.35
2032-09-26 04:01:24,1196.73,2032-09-26 05:11:24,1197.18,short,-45.65,momentum,GCZ,5min,14,-0.45
2032-09-26 09:11:24,1191.16,2032-10-01 09:11:24,1191.07,short,9.13,SMA_crossover,GCZ,1d,5,0.1
2032-09-26 13:39:24,20266.82,2032-09-26 14:34:24,20265.49,long,-27.01,SMA_crossover,NQ,5min,11,-1.33
2032-09-26 19:34:24,20273.91,2032-09-26 21:34:24,20274.89,short,-20.28,random_realistic,NQ,5min,24,-0.99
2032-09-27 14:34:24,20370.14,2032-09-27 15:19:24,20369.2,long,-19.31,momentum,NQ,15min,3,-0.94
2032-09-28 02:19:24,20408.33,2032-10-02 02:19:24,20409.24,long,17.66,random_realistic,NQ,1d,4,0.91
2032-10-02 09:11:24,1199.56,2032-10-02 11:56:24,1199.78,long,22.01,SMA_crossover,GCZ,15min,11,0.23
2032-10-02 13:56:24,1206.74,2032-10-02 14:41:24,1206.28,long,-47.12,RSI_breakout,GCZ,15min,3,-0.47
2032-10-02 15:19:24,20452.65,2032-10-02 16:04:24,20453.68,long,20.09,RSI_breakout,NQ,15min,3,1.03
2032-10-03 07:41:24,1187.04,2032-10-11 07:41:24,1187.34,long,30.11,SMA_crossover,GCZ,1d,8,0.31
2032-10-03 16:04:24,20434.79,2032-10-03 18:34:24,20433.92,short,17.0,momentum,NQ,15min,10,0.87
2032-10-04 02:34:24,20524.87,2032-10-04 02:49:24,20525.91,short,-21.28,SMA_crossover,NQ,1min,15,-1.04
2032-10-04 15:49:24,20505.23,2032-10-04 16:49:24,20505.09,short,2.46,random_realistic,NQ,15min,4,0.15
2032-10-04 20:49:24,20509.17,2032-10-04 21:49:24,20510.94,long,34.88,RSI_breakout,NQ,15min,4,1.77
2032-10-04 22:49:24,20508.62,2032-10-04 23:04:24,20510.39,long,35.02,RSI_breakout,NQ,5min,3,1.78
2032-10-05 07:04:24,20495.25,2032-10-05 07:49:24,20494.24,long,-20.61,random_realistic,NQ,15min,3,-1.01
2032-10-05 23:49:24,20458.17,2032-10-08 23:49:24,20457.28,short,17.24,random_realistic,NQ,1d,3,0.89
2032-10-09 05:49:24,20503.05,2032-10-09 06:14:24,20501.18,short,36.84,RSI_breakout,NQ,5min,5,1.87
2032-10-09 08:14:24,20478.67,2032-10-09 08:54:24,20478.63,short,0.38,RSI_breakout,NQ,5min,8,0.04
2032-10-09 23:54:24,20541.25,2032-10-14 23:54:24,20542.04,short,-16.38,momentum,NQ,1d,5,-0.79
2032-10-11 20:41:24,1194.69,2032-10-11 21:41:24,1195.12,long,41.91,RSI_breakout,GCZ,15min,4,0.42
2032-10-11 23:41:24,1204.21,2032-10-11 23:53:24,1204.0,short,19.78,RSI_breakout,GCZ,1min,12,0.2
2032-10-12 07:53:24,1186.84,2032-10-12 10:08:24,1187.37,short,-53.45,RSI_breakout,GCZ,15min,9,-0.53
2032-10-12 16:08:24,1184.64,2032-10-15 16:08:24,1184.74,short,-10.21,RSI_breakout,GCZ,1d,3,-0.1
2032-10-15 18:54:24,20507.97,2032-10-15 19:24:24,20506.8,long,-23.83,random_realistic,NQ,15min,2,-1.17
2032-10-16 03:24:24,20489.88,2032-10-23 03:24:24,20488.68,long,-24.58,SMA_crossover,NQ,1d,7,-1.2
2032-10-16 14:08:24,1176.41,2032-10-16 16:23:24,1176.12,short,28.05,random_realistic,GCZ,15min,9,0.29
2032-10-17 14:23:24,1178.25,2032-10-17 15:53:24,1178.58,long,32.75,SMA_crossover,GCZ,15min,6,0.33
2032-10-18 05:53:24,1170.01,2032-10-21 05:53:24,1169.52,long,-48.89,SMA_crossover,GCZ,1d,3,-0.48
2032-10-21 22:53:24,1196.3,2032-10-21 23:43:24,1196.06,short,23.82,momentum,GCZ,5min,10,0.24
2032-10-22 14:43:24,1196.87,2032-10-22 15:28:24,1197.37,short,-50.36,RSI_breakout,GCZ,15min,3,-0.5
2032-10-23 13:28:24,1165.03,2032-10-23 13:32:24,1164.58,long,-45.34,RSI_breakout,GCZ,1min,4,-0.45
2032-10-23 18:24:24,20502.11,2032-10-26 18:24:24,20501.98,short,2.01,momentum,NQ,1d,3,0.13
2032-10-23 21:32:24,1173.64,2032-10-23 22:22:24,1173.74,short,-10.42,SMA_crossover,GCZ,5min,10,-0.1
2032-10-24 02:22:24,1177.33,2032-10-24 02:42:24,1176.93,short,39.36,RSI_breakout,GCZ,5min,4,0.4
2032-10-24 23:42:24,1153.01,2032-10-25 00:22:24,1152.59,long,-42.3,SMA_crossover,GCZ,5min,8,-0.42
2032-10-25 23:22:24,1173.2,2032-10-28 23:22:24,1173.3,long,9.54,RSI_breakout,GCZ,1d,3,0.1
2032-10-26 21:24:24,20484.4,2032-10-26 22:24:24,20485.38,short,-20.03,random_realistic,NQ,15min,4,-0.98
2032-10-27 07:24:24,20478.19,2032-10-27 07:33:24,20477.23,long,-19.83,RSI_breakout,NQ,1min,9,-0.97
2032-10-27 18:33:24,20486.51,2032-10-27 19:18:24,20487.07,long,10.68,RSI_breakout,NQ,15min,3,0.56
2032-10-27 21:18:24,20474.25,2032-10-27 21:58:24,20475.55,long,25.55,momentum,NQ,5min,8,1.3
2032-10-28 10:58:24,20527.61,2032-10-29 10:58:24,20528.27,short,-13.7,random_realistic,NQ,1d,1,-0.66
2032-10-29 13:22:24,1160.45,2032-11-03 13:22:24,1160.65,long,19.71,random_realistic,GCZ,1d,5,0.2
2032-10-30 08:58:24,20531.39,2032-10-30 10:33:24,20530.6,long,-16.36,momentum,NQ,5min,19,-0.79
2032-10-31 05:33:24,20508.56,2032-10-31 05:47:24,20507.67,long,-18.29,momentum,NQ,1min,14,-0.89
2032-10-31 14:47:24,20517.34,2032-10-31 16:02:24,20516.72,long,-12.99,random_realistic,NQ,15min,5,-0.62
2032-11-01 05:02:24,20601.52,2032-11-01 05:20:24,20600.71,long,-16.66,RSI_breakout,NQ,1min,18,-0.81
2032-11-01 08:20:24,20605.04,2032-11-01 08:57:24,20605.7,long,12.57,SMA_crossover,NQ,1min,37,0.65
2032-11-02 04:57:24,20588.7,2032-11-02 05:32:24,20590.03,long,26.2,SMA_crossover,NQ,1min,35,1.34
2032-11-02 20:32:24,20598.89,2032-11-02 20:57:24,20598.34,short,10.49,RSI_breakout,NQ,5min,5,0.55
2032-11-03 06:57:24,20598.27,2032-11-07 06:57:24,20596.95,short,25.8,RSI_breakout,NQ,1d,4,1.32
2032-11-04 03:22:24,1171.47,2032-11-04 03:37:24,1171.29,short,17.21,momentum,GCZ,5min,3,0.18
2032-11-04 14:37:24,1137.84,2032-11-06 14:37:24,1138.41,long,55.52,random_realistic,GCZ,1d,2,0.56
2032-11-06 18:37:24,1127.5,2032-11-06 20:52:24,1127.54,short,-4.83,momentum,GCZ,15min,9,-0.04
2032-11-07 10:52:24,1125.77,2032-11-17 10:52:24,1125.28,long,-49.48,SMA_crossover,GCZ,1d,10,-0.49
2032-11-07 22:57:24,20593.03,2032-11-11 22:57:24,20593.94,short,-18.67,momentum,NQ,1d,4,-0.91
2032-11-12 04:57:24,20608.01,2032-11-12 05:04:24,20606.61,long,-28.53,random_realistic,NQ,1min,7,-1.4
2032-11-12 09:04:24,20614.19,2032-11-12 09:49:24,20615.16,short,-19.88,RSI_breakout,NQ,5min,9,-0.97
2032-11-13 00:49:24,20577.83,2032-11-13 01:39:24,20578.87,short,-21.25,random_realistic,NQ,5min,10,-1.04
2032-11-13 03:39:24,20589.91,2032-11-18 03:39:24,20590.02,long,1.74,SMA_crossover,NQ,1d,5,0.11
2032-11-17 22:52:24,1151.9,2032-11-18 00:07:24,1151.4,short,49.11,RSI_breakout,GCZ,15min,5,0.5
2032-11-18 03:07:24,1147.84,2032-11-25 03:07:24,1148.27,long,42.33,SMA_crossover,GCZ,1d,7,0.43
2032-11-18 10:39:24,20566.48,2032-11-21 10:39:24,20566.58,short,-2.52,momentum,NQ,1d,3,-0.1
2032-11-21 13:39:24,20551.3,2032-11-21 15:24:24,20552.91,short,-32.58,RSI_breakout,NQ,15min,7,-1.6
2032-11-21 18:24:24,20563.84,2032-11-21 19:54:24,20562.78,long,-21.66,RSI_breakout,NQ,15min,6,-1.06
2032-11-22 18:54:24,20577.81,2032-11-22 19:22:24,20576.68,long,-23.24,momentum,NQ,1min,28,-1.14
2032-11-23 10:22:24,20599.2,2032-11-23 11:05:24,20600.95,long,34.52,random_realistic,NQ,1min,43,1.75
2032-11-24 04:05:24,20584.26,2032-11-28 04:05:24,20583.21,long,-21.58,random_realistic,NQ,1d,4,-1.05
2032-11-25 07:07:24,1158.34,2032-11-25 07:16:24,1158.71,short,-37.8,RSI_breakout,GCZ,1min,9,-0.37
2032-11-25 11:16:24,1186.99,2032-12-01 11:16:24,1187.42,short,-43.87,SMA_crossover,GCZ,1d,6,-0.43
2032-11-28 11:05:24,20587.79,2032-11-28 11:10:24,20587.92,long,2.19,momentum,NQ,1min,5,0.13
2032-11-28 16:10:24,20626.91,2032-11-28 16:32:24,20626.25,long,-13.7,SMA_crossover,NQ,1min,22,-0.66
2032-11-28 17:32:24,20618.85,2032-12-06 17:32:24,20619.29,long,8.41,SMA_crossover,NQ,1d,8,0.45
2032-12-02 06:16:24,1210.3,2032-12-02 06:27:24,1210.46,short,-16.72,RSI_breakout,GCZ,1min,11,-0.16
2032-12-02 15:27:24,1216.17,2032-12-02 16:52:24,1216.47,long,29.25,random_realistic,GCZ,5min,17,0.3
2032-12-02 18:52:24,1222.52,2032-12-02 23:52:24,1222.17,long,-35.82,SMA_crossover,GCZ,15min,20,-0.35
2032-12-03 00:52:24,1224.24,2032-12-03 01:13:24,1224.53,long,28.55,SMA_crossover,GCZ,1min,21,0.29
2032-12-03 18:13:24,1224.62,2032-12-05 18:13:24,1224.17,long,-45.59,momentum,GCZ,1d,2,-0.45
2032-12-06 09:13:24,1216.87,2032-12-06 09:58:24,1216.97,long,9.75,momentum,GCZ,15min,3,0.1
2032-12-06 19:58:24,1228.21,2032-12-06 22:13:24,1228.78,short,-57.03,SMA_crossover,GCZ,15min,9,-0.57
2032-12-06 21:32:24,20638.19,2032-12-06 22:17:24,20637.17,long,-20.82,momentum,NQ,5min,9,-1.02
2032-12-07 05:13:24,1227.37,2032-12-09 05:13:24,1226.97,long,-40.29,SMA_crossover,GCZ,1d,2,-0.4
2032-12-07 13:17:24,20662.15,2032-12-07 14:32:24,20661.09,long,-21.89,SMA_crossover,NQ,15min,5,-1.07
2032-12-07 22:32:24,20689.12,2032-12-08 01:17:24,20689.27,long,2.51,momentum,NQ,15min,11,0.15
2032-12-08 23:17:24,20631.04,2032-12-11 23:17:24,20630.06,short,19.21,RSI_breakout,NQ,1d,3,0.99
2032-12-09 20:13:24,1249.89,2032-12-17 20:13:24,1249.46,long,-43.82,SMA_crossover,GCZ,1d,8,-0.43
2032-12-12 10:17:24,20659.33,2032-12-12 12:17:24,20658.87,short,8.55,momentum,NQ,15min,8,0.45
2032-12-13 00:17:24,20697.04,2032-12-13 00:26:24,20697.97,short,-19.11,random_realistic,NQ,1min,9,-0.93
2032-12-13 10:26:24,20678.09,2032-12-13 10:44:24,20678.6,long,9.84,RSI_breakout,NQ,1min,18,0.52
2032-12-13 22:44:24,20660.27,2032-12-13 23:19:24,20659.64,long,-13.1,momentum,NQ,5min,7,-0.63
2032-12-14 07:19:24,20672.61,2032-12-14 08:04:24,20671.14,long,-30.04,momentum,NQ,5min,9,-1.48
2032-12-14 23:04:24,20653.81,2032-12-14 23:45:24,20654.14,long,6.24,random_realistic,NQ,1min,41,0.34
2032-12-15 01:45:24,20654.99,2032-12-15 04:15:24,20656.38,short,-28.35,momentum,NQ,15min,10,-1.39
2032-12-15 14:15:24,20693.12,2032-12-15 14:30:24,20693.99,short,-17.98,random_realistic,NQ,15min,1,-0.87
2032-12-15 21:30:24,20715.58,2032-12-16 00:15:24,20716.74,short,-23.62,SMA_crossover,NQ,15min,11,-1.16
2032-12-16 22:15:24,20713.9,2032-12-16 22:30:24,20713.23,long,-13.87,random_realistic,NQ,5min,3,-0.67
2032-12-17 13:30:24,20794.59,2032-12-17 13:46:24,20796.62,long,40.18,RSI_breakout,NQ,1min,16,2.03
2032-12-18 04:46:24,20797.03,2032-12-18 05:10:24,20797.46,long,8.08,SMA_crossover,NQ,1min,24,0.43
2032-12-18 13:13:24,1236.53,2032-12-18 13:22:24,1236.55,long,1.41,momentum,GCZ,1min,9,0.02
2032-12-18 19:10:24,20820.12,2032-12-18 19:22:24,20820.11,long,-0.82,momentum,NQ,1min,12,-0.02
2032-12-19 01:22:24,20850.17,2032-12-19 03:52:24,20848.54,short,32.06,SMA_crossover,NQ,15min,10,1.63
2032-12-19 10:22:24,1226.75,2032-12-19 11:27:24,1226.75,long,-0.28,momentum,GCZ,5min,13,0.0
2032-12-19 19:52:24,20848.62,2032-12-19 20:20:24,20847.91,long,-14.75,random_realistic,NQ,1min,28,-0.71
2032-12-19 20:27:24,1240.78,2032-12-19 20:44:24,1241.17,long,38.21,RSI_breakout,GCZ,1min,17,0.39
2032-12-20 02:44:24,1251.57,2032-12-20 03:29:24,1252.06,short,-49.66,RSI_breakout,GCZ,15min,3,-0.49
2032-12-20 11:29:24,1265.62,2032-12-20 12:14:24,1266.03,long,40.16,momentum,GCZ,15min,3,0.41
2032-12-20 16:20:24,20853.0,2032-12-20 17:05:24,20852.07,long,-19.15,RSI_breakout,NQ,15min,3,-0.93
2032-12-20 22:14:24,1242.43,2032-12-20 22:40:24,1242.33,short,9.48,momentum,GCZ,1min,26,0.1
2032-12-21 01:05:24,20881.81,2032-12-21 01:30:24,20880.94,long,-17.89,RSI_breakout,NQ,5min,5,-0.87
2032-12-21 12:40:24,1240.18,2032-12-23 12:40:24,1240.01,short,17.11,momentum,GCZ,1d,2,0.18
2032-12-21 23:30:24,20827.44,2032-12-21 23:45:24,20828.33,short,-18.23,momentum,NQ,5min,3,-0.89
2032-12-22 13:45:24,20829.42,2032-12-22 15:35:24,20827.59,short,36.17,random_realistic,NQ,5min,22,1.83
2032-12-22 23:35:24,20819.15,2032-12-25 23:35:24,20816.93,short,43.86,momentum,NQ,1d,3,2.22
2032-12-24 04:40:24,1251.02,2032-12-26 04:40:24,1251.44,short,-42.45,RSI_breakout,GCZ,1d,2,-0.42
2032-12-26 07:40:24,1252.85,2032-12-26 12:40:24,1252.61,short,23.01,SMA_crossover,GCZ,15min,20,0.24
2032-12-26 14:35:24,20876.4,2032-12-26 14:42:24,20876.39,short,-0.45,RSI_breakout,NQ,1min,7,0.0
2032-12-27 05:42:24,20893.55,2032-12-27 05:46:24,20894.57,short,-20.99,RSI_breakout,NQ,1min,4,-1.02
2032-12-27 10:40:24,1262.76,2032-12-31 10:40:24,1262.83,long,6.9,momentum,GCZ,1d,4,0.07
2032-12-28 05:46:24,20948.37,2032-12-28 06:51:24,20947.03,long,-27.4,RSI_breakout,NQ,5min,13,-1.35
2032-12-28 07:51:24,20969.74,2032-12-28 08:41:24,20968.73,long,-20.72,random_realistic,NQ,5min,10,-1.01
2032-12-28 19:41:24,20918.89,2032-12-28 20:21:24,20918.07,short,15.96,RSI_breakout,NQ,5min,8,0.82
2032-12-29 13:21:24,20860.86,2032-12-29 13:41:24,20860.71,short,2.45,SMA_crossover,NQ,1min,20,0.15
2032-12-29 22:41:24,20821.37,2032-12-30 00:11:24,20822.36,long,19.44,momentum,NQ,5min,18,1.0
2032-12-30 05:11:24,20805.81,2033-01-02 05:11:24,20806.68,short,-17.72,momentum,NQ,1d,3,-0.86
2032-12-31 13:40:24,1256.88,2032-12-31 14:07:24,1256.99,long,10.17,momentum,GCZ,1min,27,0.11
2033-01-01 08:07:24,1219.48,2033-01-06 08:07:24,1219.77,long,28.76,random_realistic,GCZ,1d,5,0.29
2033-01-03 00:11:24,20802.99,2033-01-03 03:41:24,20801.6,long,-28.32,random_realistic,NQ,15min,14,-1.39
2033-01-04 01:41:24,20776.92,2033-01-04 03:56:24,20775.52,short,27.45,RSI_breakout,NQ,15min,9,1.4
2033-01-04 07:56:24,20814.22,2033-01-04 08:48:24,20813.42,short,15.55,SMA_crossover,NQ,1min,52,0.8
2033-01-04 14:48:24,20797.15,2033-01-04 16:18:24,20797.97,long,15.82,random_realistic,NQ,15min,6,0.82
2033-01-05 10:18:24,20749.3,2033-01-12 10:18:24,20749.78,long,9.05,RSI_breakout,NQ,1d,7,0.48
2033-01-07 00:07:24,1239.65,2033-01-07 01:07:24,1239.61,short,3.85,RSI_breakout,GCZ,15min,4,0.04
2033-01-07 05:07:24,1231.65,2033-01-09 05:07:24,1231.19,long,-46.49,random_realistic,GCZ,1d,2,-0.46
2033-01-09 06:07:24,1227.48,2033-01-11 06:07:24,1227.58,short,-10.05,RSI_breakout,GCZ,1d,2,-0.1
2033-01-11 18:07:24,1220.72,2033-01-11 19:52:24,1221.27,short,-55.33,momentum,GCZ,15min,7,-0.55
2033-01-12 12:52:24,1234.87,2033-01-12 13:03:24,1235.26,short,-40.0,momentum,GCZ,1min,11,-0.39
2033-01-12 15:03:24,1232.45,2033-01-14 15:03:24,1232.32,long,-13.59,RSI_breakout,GCZ,1d,2,-0.13
2033-01-12 18:18:24,20758.59,2033-01-17 18:18:24,20759.03,long,8.4,momentum,NQ,1d,5,0.45
2033-01-15 06:03:24,1232.48,2033-01-15 08:48:24,1233.01,short,-53.39,momentum,GCZ,15min,11,-0.53
2033-01-16 06:48:24,1225.21,2033-01-16 07:03:24,1225.3,short,-9.48,RSI_breakout,GCZ,1min,15,-0.09
2033-01-17 04:03:24,1236.4,2033-01-17 04:09:24,1236.41,long,0.25,momentum,GCZ,1min,6,0.01
2033-01-17 19:09:24,1259.31,2033-01-19 19:09:24,1259.19,short,11.59,momentum,GCZ,1d,2,0.12
2033-01-17 22:18:24,20749.1,2033-01-23 22:18:24,20750.0,short,-18.51,random_realistic,NQ,1d,6,-0.9
2033-01-20 15:09:24,1238.23,2033-01-20 17:39:24,1238.31,short,-8.98,momentum,GCZ,15min,10,-0.08
2033-01-21 06:39:24,1258.53,2033-01-21 06:57:24,1258.06,long,-47.65,RSI_breakout,GCZ,1min,18,-0.47
